
1.64406092	2.74579657	1.61903428	
1.49725072	2.78474469	1.61903428	
1.69801644	2.47722723	1.61903428	
1.45215740	2.83549312	1.61903428	
1.45215740	3.03639756	1.61903428	
1.45215740	3.18915722	1.61903428	
1.45215740	3.40280717	1.61903428	
1.54480866	3.67079529	1.61903428	
1.56984970	3.80951976	1.61903428	
1.41478646	3.80951976	1.61996176	
1.61797307	3.66081443	1.61996176	
1.31972299	3.74114839	1.49459567	
1.31972299	4.07122755	1.49459567	
1.31972299	3.77385392	1.49459567	
1.31972299	3.44698827	1.49681319	
1.50682295	3.44698827	1.49681319	
1.50682295	3.42562250	1.49681319	
1.50682295	3.49513850	1.49681319	
1.50682295	3.49513850	1.49681319	
1.50682295	3.03308467	1.66206068	
1.50682295	3.33830294	1.66206068	
1.35497897	3.33830294	1.66206068	
1.42079960	3.82880091	1.61713406	
1.42079960	4.00647019	1.61713406	
1.42079960	3.66682228	1.41473158	
1.42079960	3.41205190	1.41473158	
1.42079960	3.41205190	1.41473158	
1.42079960	3.41205190	1.41473158	
1.42079960	3.41205190	1.41473158	
1.42079960	2.92101881	1.41473158	
1.47120328	3.26766220	1.41473158	
1.47120328	3.30611003	1.44250792	
1.47120328	3.32186964	1.58149019	
1.47120328	2.93343978	1.48078243	
1.47120328	3.07001004	1.46939397	
1.47120328	2.89645572	1.46939397	
1.47120328	2.86169228	1.46939397	
1.47120328	3.22951716	1.46939397	
1.47120328	3.36558409	1.46939397	
1.47120328	3.36558409	1.46939397	
1.38347896	3.36558409	1.57855279	
1.38347896	3.36558409	1.57855279	
1.38347896	3.36558409	1.57855279	
1.38347896	3.36558409	1.57855279	
1.48708915	3.67271789	1.58423847	
1.48708915	3.77805835	1.58423847	
1.48069047	3.76483630	1.58423847	
1.48069047	3.28078190	1.58423847	
1.48069047	3.28078190	1.58423847	
1.48069047	3.52553338	1.58423847	
1.48069047	3.10782117	1.58423847	
1.48069047	3.02240956	1.58423847	
1.48069047	3.28494905	1.58423847	
1.52862824	3.39588052	1.69403609	
1.52862824	3.65680117	1.54855840	
1.52862824	3.44095328	1.54855840	
1.52862824	3.44095328	1.54855840	
1.52862824	3.14785284	1.54855840	
1.52862824	3.14785284	1.54855840	
1.58530154	3.35208540	1.54855840	
1.50798393	3.20847642	1.42371407	
1.50798393	3.20847642	1.42371407	
1.50798393	3.36457053	1.42371407	
1.50798393	3.50828739	1.44575867	
1.35826950	3.31786099	1.44575867	
1.35826950	3.15024877	1.44575867	
1.41816958	3.15024877	1.41810482	
1.41816958	2.81039259	1.60890161	
1.46694352	2.68654693	1.60890161	
1.60676307	2.86218932	1.60890161	
1.60676307	2.86218932	1.60890161	
1.61463440	2.94517864	1.60890161	
1.39620909	3.14567934	1.60890161	
1.49625959	3.00051273	1.50880115	
1.49625959	3.35497208	1.53735417	
1.26502420	3.72517616	1.47199719	
1.26502420	3.72517616	1.47199719	
1.26502420	3.53666999	1.47199719	
1.21000515	3.97802078	1.47199719	
1.21000515	4.17220924	1.47199719	
1.66706358	3.76033732	1.47199719	
1.28745841	3.76033732	1.47199719	
1.28745841	3.90926606	1.49783268	
1.28745841	3.85471146	1.39657381	
1.28745841	3.85471146	1.51958466	
1.28745841	3.85471146	1.51958466	
1.28745841	3.64490891	1.51958466	
1.28745841	3.74848687	1.35795112	
1.28745841	3.34237787	1.42803317	
1.53058736	3.34972620	1.42803317	
1.53058736	2.99037398	1.43644936	
1.53058736	3.35310398	1.43644936	
1.53058736	3.50348662	1.43644936	
1.53058736	3.28638688	1.43644936	
1.46292202	3.44877992	1.43644936	
1.46292202	3.44961634	1.43644936	
1.46292202	3.43178033	1.43644936	
1.46292202	2.97256495	1.43644936	
1.46292202	3.03478969	1.43644936	
1.46292202	3.32785080	1.43644936	
1.47685963	3.45055060	1.43644936	
1.47685963	3.63900644	1.43644936	
1.47685963	3.63900644	1.43644936	
1.47685963	3.63900644	1.61097895	
1.47685963	3.19422219	1.58388138	
1.47685963	3.19422219	1.58388138	
1.47685963	3.38730124	1.58388138	
1.47685963	2.95787717	1.58388138	
1.47685963	2.85628695	1.39870250	
1.47685963	2.62993971	1.39870250	
1.47685963	2.92462468	1.39870250	
1.47685963	3.00473482	1.39870250	
1.47685963	3.07953165	1.44707233	
1.47685963	2.78066669	1.44707233	
1.50730284	2.78066669	1.44707233	
1.50730284	2.64455022	1.44707233	
1.50730284	2.53084137	1.44707233	
1.50730284	2.14923901	1.44707233	
1.50730284	2.52156586	1.44707233	
1.50730284	2.48829417	1.44707233	
1.44230880	2.98418035	1.62339142	
1.33435957	3.36187925	1.42546765	
1.33435957	3.05935705	1.42546765	
1.33435957	3.18683366	1.42546765	
1.33435957	2.82506240	1.61341237	
1.33435957	2.65294634	1.61341237	
1.33435957	2.65294634	1.61341237	
1.33435957	2.59467293	1.61341237	
1.33435957	2.59467293	1.61341237	
1.59060068	2.46932303	1.66983916	
1.23781306	2.50672358	1.66983916	
1.50279701	2.30446567	1.66983916	
1.34161205	2.23416815	1.66983916	
1.34161205	2.17546037	1.66983916	
1.34161205	2.17546037	1.66983916	
1.34161205	2.17546037	1.49367245	
1.34161205	2.47373904	1.49367245	
1.34161205	2.93621627	1.49367245	
1.53183705	3.03862097	1.49367245	
1.53183705	2.95717862	1.49367245	
1.53183705	2.76228884	1.49367245	
1.53183705	2.73844339	1.49367245	
1.29978066	2.73844339	1.44988746	
1.29978066	2.71992840	1.44988746	
1.29978066	3.03339609	1.44988746	
1.40585676	3.03339609	1.44988746	
1.32600177	3.03339609	1.44988746	
1.32600177	3.06947711	1.70057660	
1.32600177	2.66888767	1.70057660	
1.32219380	2.87163299	1.70057660	
1.32219380	3.22069479	1.70057660	
1.32219380	3.29921881	1.70057660	
1.32219380	3.13186330	1.70057660	
1.34808121	2.82062847	1.45985927	
1.34808121	2.82062847	1.45985927	
1.37619713	2.53551889	1.45985927	
1.37619713	2.43820179	1.45985927	
1.37619713	2.43820179	1.45985927	
1.37619713	2.52132209	1.45985927	
1.37619713	2.87428617	1.57774332	
1.37619713	2.87428617	1.57774332	
1.37619713	2.71205754	1.53346112	
1.37619713	2.71205754	1.53346112	
1.37619713	2.54552942	1.50195943	
1.37619713	2.88659878	1.50195943	
1.49073820	3.20913050	1.50195943	
1.49073820	3.20913050	1.50195943	
1.53581115	2.82674933	1.50195943	
1.53581115	3.13039659	1.50195943	
1.56777632	3.07664547	1.50195943	
1.64722604	3.46814058	1.50195943	
1.34480896	3.67725819	1.50930220	
1.68026580	4.07057949	1.50930220	
1.68026580	4.24980962	1.52104233	
1.68026580	4.24980962	1.52104233	
1.55672414	4.14420667	1.52104233	
1.32199817	4.43855983	1.52104233	
1.32199817	4.77288179	1.52104233	
1.32199817	4.30954350	1.53901280	
1.32199817	4.13891882	1.53901280	
1.32199817	4.29414451	1.53901280	
1.32199817	4.29414451	1.53901280	
1.48060911	4.54928275	1.53901280	
1.53560359	4.75109317	1.53901280	
1.53560359	4.73654397	1.43553010	
1.53560359	4.85225743	1.43553010	
1.52469401	4.85225743	1.40907451	
1.50341702	4.51234335	1.40907451	
1.50341702	4.51234335	1.40907451	
1.50341702	4.51234335	1.66599330	
1.50341702	4.10709668	1.66599330	
1.50341702	4.19363482	1.66599330	
1.50341702	4.19363482	1.52772570	
1.50341702	4.15251902	1.48706277	
1.50341702	3.65787178	1.55561115	
1.50341702	3.95530159	1.53211132	
1.61708792	3.95530159	1.53211132	
1.50938470	3.85881482	1.53211132	
1.41467574	3.85881482	1.53211132	
1.51861139	3.60255975	1.49377904	
1.56574705	3.21941808	1.49377904	
1.56574705	3.19133236	1.49786764	
1.56574705	2.82864472	1.49786764	
1.37590866	3.24607381	1.49786764	
1.37590866	3.03749004	1.49786764	
1.39346395	3.18055357	1.49786764	
1.39346395	3.05084797	1.49786764	
1.39346395	2.83788550	1.49786764	
1.39346395	3.08364056	1.49786764	
1.36730843	3.30161818	1.49786764	
1.36730843	2.88984907	1.49786764	
1.25472941	2.73452911	1.49786764	
1.25472941	2.73452911	1.49786764	
1.38556718	2.82008500	1.57650093	
1.38556718	3.06207069	1.57650093	
1.42957817	2.86477195	1.57650093	
1.40655905	2.86477195	1.57650093	
1.40655905	2.86477195	1.57650093	
1.40655905	2.83873823	1.57650093	
1.40655905	3.17010911	1.57650093	
1.54918509	3.06908687	1.57650093	
1.44642441	3.14886806	1.31999739	
1.44642441	3.37800292	1.31999739	
1.44642441	2.97062285	1.31999739	
1.44642441	2.97062285	1.31999739	
1.44642441	3.23145177	1.33056795	
1.44642441	3.20806359	1.72033991	
1.44642441	3.21524464	1.67972313	
1.44642441	2.88006752	1.67972313	
1.44642441	2.83082903	1.67972313	
1.45196935	2.96607180	1.67972313	
1.27132296	2.62287207	1.62685838	
1.27132296	2.62287207	1.62685838	
1.28128893	2.83895731	1.62685838	
1.40205491	2.35819174	1.62685838	
1.40205491	2.35819174	1.54622861	
1.40205491	2.30750925	1.54867528	
1.40205491	2.77296303	1.54867528	
1.40205491	3.10232794	1.54867528	
1.40205491	3.11868591	1.54867528	
1.47640157	3.59732819	1.54867528	
1.43939306	3.28382580	1.54867528	
1.43939306	3.19719002	1.54867528	
1.43939306	2.81735447	1.54867528	
1.43939306	2.81735447	1.54867528	
1.43939306	3.20559155	1.54867528	
1.43939306	3.25151150	1.54867528	
1.41890522	3.07855169	1.54867528	
1.39368835	3.06052064	1.54867528	
1.41628766	3.08986605	1.54867528	
1.41628766	2.85144285	1.49213932	
1.41628766	2.47149133	1.49213932	
1.41628766	2.70761175	1.49213932	
1.41628766	2.73529456	1.50127343	
1.41628766	2.99328329	1.50127343	
1.41628766	3.05684269	1.48159165	
1.38163972	2.73389801	1.38581455	
1.31749670	2.96522013	1.38581455	
1.31749670	2.73489872	1.47173512	
1.31749670	2.73489872	1.47173512	
1.31749670	2.58301932	1.47173512	
1.30884739	2.97564057	1.54196586	
1.34170300	3.15055770	1.54196586	
